STR,ACP_ri12,ACP_ri13,ACP_ri14,ACP_ri15,ACP_ri16,ACP_ri17
128279,0,1.535624984,65.89332362,100.0522171,55.75339941,73.9234513
88939,0,1.535513048,0.821262043,0.444951528,1.256612683,0.320558296
128409,0,1.529192711,124.8359004,148.8046741,82.26870189,117.1856602
93392,0,1.525145451,13.32580347,16.1814552,15.42714814,6.988303007
93978,0,1.523641918,7.253372682,15.40256062,6.740841531,1.418393045
91348,0,1.521087109,6.468286156,56.74308054,81.13799375,39.0244094
112929,0,1.519979872,0.057665908,3.804644033,1.188809815,0
90581,0,1.518669147,4.010103217,28.84199089,32.6502546,11.17093056
112654,0,1.510406461,0.094317788,5.538628918,1.973335071,0
114994,0,1.500994435,0,8.484722713,6.400276734,0
93771,0,1.490014415,24.21286224,20.66770658,20.59212619,8.650414375
91598,0,1.483079485,3.83927766,36.83242719,45.5121626,22.92702483
91680,0,1.47794491,4.702079238,37.71119722,51.4166943,22.78332473
128383,0,1.465392508,74.88567534,106.2515091,52.56585473,37.63013286
88676,0,1.46536512,3.199573552,17.74151887,20.6949172,5.316719167
91515,0,1.459852483,3.955998629,45.04014754,57.26466208,27.80754892
92315,0,1.459780878,16.13116154,19.38520697,135.9578585,20.59392125
94003,0,1.454122022,8.97832425,21.23619584,6.506581439,1.43172873
128582,0,1.448618528,68.15687709,120.096636,96.8509689,98.79553819
112507,0,1.447952806,0.079872025,5.178402293,1.218504468,0
128325,0,1.447520927,123.3058422,142.1288129,76.47228617,121.4651191
88934,0,1.441361957,0.962422215,0.385875425,1.22506122,0.305983358
128368,0,1.435513874,136.7779352,154.7920833,79.66043014,129.4012516
114289,0,1.432012891,0.052758608,5.091619035,8.889380991,3.371609889
115121,0,1.431466175,0,9.676685231,6.822299264,0.023649871
93435,0,1.430703278,12.89690908,14.65810969,12.98690932,6.299453435
118471,0.167712828,1.429389078,0.670598149,3.921042488,2.149916672,0.223941014
122193,0,1.424630846,1.22653459,14.46925778,21.17729936,4.973046572
128125,0,1.420602542,80.47614829,88.48978188,53.49936162,16.13133471
113478,0,1.416786572,0,4.111637505,3.479016986,0
90985,0,1.400677183,6.134028442,86.67269322,62.69754136,32.85337766
93474,0,1.400642065,12.34876325,12.78544195,10.93284271,5.424167966
112638,0,1.39996186,0.050339414,4.353107775,1.105113171,0
113125,0,1.391251602,0,1.046509954,1.129691148,0
90849,0,1.377475175,4.181308257,43.83978468,48.93922602,22.8233457
91840,0,1.366400771,10.72833211,34.34700922,75.68087948,25.48079707
90026,0,1.363762973,52.73247053,82.15779439,30.34465526,17.97734524
128264,0,1.361130632,56.75331984,87.88802187,30.33237713,25.39955728
126910,0,1.356259657,48.9223662,81.86389197,48.95671145,58.85506379
128341,0,1.348550735,76.76171615,101.5365705,43.17324641,36.70146034
93799,0,1.336854795,15.62869306,19.46823502,15.50833105,4.915703824
92248,0,1.335238365,16.0879144,20.16436521,112.4524695,26.56828557
118466,0.155124094,1.334001649,0.708057934,3.218358634,2.346445686,0.218864737
114808,0,1.332938478,0.053729355,5.813746513,10.36836629,3.580834988
91432,0,1.330038378,4.301114584,53.32064904,74.19208268,32.53978102
121953,0,1.323198962,1.891347562,21.57081994,13.38514605,2.036831583
94224,0,1.313764079,63.50375446,68.02025164,33.85329384,12.62197942
120576,0,1.311419571,0.984623284,13.05147849,7.963848188,0
94245,0,1.304312088,24.84799955,46.8927615,13.79822612,7.199769713
128300,0,1.301725187,60.07993994,82.4167866,31.8666338,26.24614731
128462,0,1.293444121,55.12199571,80.9282664,51.58393109,38.13387118
93770,0,1.291553885,22.29289522,23.3728072,22.97333603,7.981926569
94002,0,1.289724534,7.00928943,18.32049553,5.894717511,1.296430148
122448,0,1.28969979,1.887866425,15.23054857,12.87865788,5.165782667
91682,0,1.282553696,4.214537373,33.03411595,43.26511411,20.80599726
90036,0,1.280678187,51.38777072,78.00178856,50.4040439,52.44182557
128157,0,1.277775282,57.83004268,82.58276361,38.13165503,17.09113739
93847,0,1.262989854,10.03824419,15.19595326,5.602206319,1.510843961
123088,0,1.258620981,2.588084097,5.151882436,12.9940794,7.06251539
128426,0,1.252664258,60.84788851,88.4648141,45.09763335,33.39092718
91760,0,1.250864888,5.777680203,34.00415703,54.86215259,21.42258915
90031,0,1.248559782,52.24182084,77.82838817,54.22557957,44.70817293
122318,0,1.242018807,1.26518628,12.72964089,15.54079817,4.813901298
97042,0,1.238951,39.48794196,84.76957314,101.3454473,66.84924555
90917,0,1.236187499,4.250522291,58.80510599,52.14209829,25.90236235
93798,0,1.226810443,15.88142391,21.19083301,12.204531,4.230330226
120706,0,1.224780941,0.840190195,6.633675335,3.665787396,0
128278,0,1.221437053,37.83825457,67.30013713,44.11578329,49.14864572
128226,0,1.210246615,53.30815328,94.12957769,26.83455438,17.87800106
122207,0,1.205099589,1.663278292,21.77947529,20.53196555,2.690777451
122997,0,1.196916516,2.163841993,5.322063595,19.72126353,10.85577015
121958,0,1.195214952,2.448603912,26.02812581,11.39026133,1.944497994
113250,0,1.193962284,0,1.382813366,1.654866753,0
90502,0.05818483,1.177887098,0.476158892,42.05010385,269.4278109,188.0976433
93829,0,1.176351776,12.11368057,16.4547583,7.640141279,2.732705138
122067,0,1.172330749,1.181221893,16.1995496,19.72548478,3.028711346
128580,0,1.172241476,62.47795669,108.608603,81.37462444,94.93509901
115125,0,1.16524456,0,7.115288173,5.58940097,0
90774,0,1.157362798,3.212627404,33.46375704,37.41898391,17.36432578
121947,0,1.152324523,1.392916063,16.3730617,12.71695978,2.048441965
120448,0,1.150640049,0.308688725,7.951023055,5.032552645,0.019192906
93802,0,1.148384415,18.75219213,16.92890965,16.55907862,6.713450616
112669,0,1.144876433,0.10647543,2.503253451,1.137559054,0
128386,0,1.140879663,60.25070485,83.15692788,41.10579903,29.27628166
94232,0,1.13825243,55.77591871,70.85391176,32.2474198,11.89839031
128445,0,1.136776186,81.93014951,106.1222512,72.94643435,78.66378694
128622,0,1.136040398,58.28426633,101.9248961,84.1203098,98.85878903
94242,0,1.130018828,19.98029885,33.06214002,10.17974539,5.385298043
122897,0,1.118282081,1.914335572,4.956956843,15.40742134,5.778714793
128620,0,1.116636259,68.96974343,125.4284999,98.2002989,129.6957018
128408,0,1.112794414,100.9011886,108.373739,68.34055992,83.75458486
122454,0,1.110309594,3.622091843,16.36121487,12.96792896,3.629277397
91601,0,1.106999938,3.089275216,31.6732379,42.55731892,21.82149794
122231,0,1.106990039,1.853877435,3.789547951,1.484878768,0.359842615
90851,0,1.105348524,3.106686276,39.22819787,39.70602241,20.14121345
112525,0,1.103679126,0.127759596,6.290782919,2.59380095,0
91270,0,1.101386132,5.712492473,58.43177032,94.41911931,52.80871182
91684,0,1.101035137,3.153043783,28.38101291,36.86960114,19.31786613
91517,0,1.09639114,3.133015595,39.458284,60.76880613,31.37543632
97161,0,1.091944327,14.62182319,28.53042547,8.307456191,4.386748153
128624,0,1.089490917,50.60959524,92.64673027,65.75615615,76.00169199
91190,0,1.085893628,5.443511231,70.53875201,96.5291349,75.15528443
127793,0,1.079893312,3.828607111,10.3527505,10.89700463,11.89267553
90037,0,1.077721485,44.94328196,72.05443112,49.3587273,45.95253249
91761,0,1.076561955,4.141988547,29.15502618,45.76889884,19.07941396
121707,0,1.075140148,1.539491639,18.84408113,12.61968103,0.774681834
92167,0,1.074757079,15.27848936,20.48203639,103.3512718,36.89752566
114996,0,1.066794681,0,5.61389445,5.320529998,0
128364,0,1.066165879,91.95814094,107.9768811,63.42416084,85.25125402
91349,0,1.063874467,4.556260689,56.50094816,78.58334262,34.64480032
112934,0,1.063758472,0.060030652,2.354940945,0.829702862,0
93831,0,1.063625816,12.41615513,15.84337233,9.969787405,3.20861168
93801,0,1.061680639,17.11657905,17.81698675,17.30928979,5.954340117
128590,0,1.053734792,43.72436248,72.40720672,51.53860633,55.59525162
128344,0,1.05092755,60.07150869,80.89233754,32.26394387,26.0171439
120582,0,1.049146138,0.717439755,10.54436743,6.445779282,0.012440732
128463,0,1.048917833,48.55884283,72.6016329,42.32405955,31.45818666
120454,0,1.047500034,0.392515928,9.740091246,8.656679395,0.018832514
128497,0,1.043508019,46.14764195,70.64754833,50.52202749,38.88715758
94029,0,1.034934718,7.664737508,19.41163089,5.553947738,1.239943357
94248,0,1.031897626,17.58847639,38.43154912,10.99961945,5.767320183
128557,0,1.030999626,45.16654925,70.97398911,49.58340992,50.73298002
113214,0,1.023179692,0,0.565514676,0.238574325,0
94239,0,1.022000272,46.3147643,69.8548462,27.04248317,12.23723491
97041,0,1.018653758,34.37468509,90.17102266,97.34336596,92.15998485
128619,0,1.018624486,65.19197591,145.6653004,108.1102394,112.0383167
122335,0,1.008530266,2.182544069,15.57904443,15.3503875,2.652369362
91120,0,1.004190226,4.815441128,66.21797576,77.69567761,54.80980855
128301,0,1.002615952,45.44442438,67.99825953,26.13542909,19.44342665
112394,0,0.990750442,0.167202272,8.442294685,3.028963285,0
128428,0,0.982443127,49.75998507,72.03864751,37.62163755,24.94239741
94001,0,0.978662921,5.533916896,13.15405185,5.485446022,1.174767471
90525,0,0.977733642,3.012390766,25.21741638,32.59902865,8.395285854
128625,0,0.975094885,43.37206812,78.24293822,56.1010211,63.518012
97043,0,0.975006599,38.28823652,93.54813006,95.84169313,47.66788351
92017,0,0.974599485,12.45911775,25.33290709,85.8698452,31.68590274
128266,0,0.973611944,43.9216896,75.8650949,25.03526813,16.5512665
91433,0,0.973060085,3.300233297,44.76625129,66.13512817,27.6246769
91842,0,0.972742851,8.360191613,30.83642087,62.47290185,21.71930581
94241,0,0.967585031,25.31240944,44.07102079,14.53979645,7.202410477
90984,0,0.958974651,4.084471386,56.1705232,49.20598215,26.25988618
128991,0,0.956221998,55.66448693,128.5341647,76.97026105,107.9310714
121584,0,0.949945475,0.807762958,13.65559212,11.18309882,0.557415474
112956,0,0.942635478,0.011866713,0.88642218,0.29220619,0
94243,0,0.935398061,39.86626638,67.6600825,22.72811996,12.51422496
91052,0,0.934672199,4.300363126,56.7355468,60.97602422,35.2893731
113066,0,0.932061678,0.050389764,2.435082177,0.814102204,0
113320,0,0.930635985,0,3.021119453,0.962794016,0
114092,0,0.928914807,0,1.40262988,1.517985384,0
91845,0,0.921708225,5.878539825,27.13169066,51.70610874,18.26465582
128530,0,0.917471454,40.08868109,65.14000547,52.00421797,41.45797345
92093,0,0.903236375,13.86915351,22.1811515,96.31264906,44.79161713
91376,0,0.903089751,1.206125999,35.84554559,26.7759838,16.57605774
91927,0,0.900127659,11.48566434,29.02387816,79.32287207,26.38721249
94233,0,0.897239177,37.5630105,62.30483051,20.85823356,8.978136737
90918,0,0.897188863,3.204677912,44.95953991,41.73034181,21.51780801
94244,0,0.89585002,30.60943336,60.47509132,18.07906892,9.296716732
91603,0,0.892861385,2.449567265,27.8327021,42.62912535,21.49812898
128559,0,0.892784417,40.35499162,65.56926104,50.43901668,45.01176352
90482,0,0.890934702,2.498920227,23.49845282,32.36947082,7.03797579
113839,0,0.887857674,0,1.863495675,1.539143533,0
128498,0,0.887573948,40.37274174,61.66158886,45.59615347,32.01073836
126803,0,0.886243535,0.856840383,5.712935829,5.96281285,7.226914328
90582,0,0.88536356,2.549787756,25.81754278,28.76476961,10.45587495
128617,0,0.883990013,60.85859153,124.6038615,88.15749275,109.5003701
112529,0,0.883032913,0.135643479,3.851185486,2.163007571,0
128228,0,0.88219522,36.87071631,67.93627602,20.98681132,12.31873998
128345,0,0.880745967,47.31138203,65.54421549,27.12269287,20.4296684
128592,0,0.880088918,40.04278405,70.86471766,50.18113901,49.24255874
94247,0,0.876567987,22.27805168,47.96243787,15.09892906,7.048470289
121829,0,0.864177796,1.547696596,19.4098749,10.51215526,1.174552534
134425,0,0.8641729,0,0,0.133276286,0.051271481
91686,0,0.861914968,2.425741739,23.47414104,33.08811047,17.75439752
127792,0,0.86030829,1.121140573,3.565093859,3.944752821,3.791284788
115129,0,0.859520961,0,4.715606064,4.387272545,0
128387,0,0.858811022,47.93100998,65.42778184,29.53509803,21.78914406
121833,0,0.853393308,2.372868908,21.6044924,10.00639094,1.241744163
128627,0,0.851507493,38.24128729,69.58610383,52.49920374,55.05389002
91519,0,0.844669985,2.549844864,33.14515006,56.88509449,24.20183668
90867,0.011988374,0.835814039,0.303037455,51.6182704,86.91565523,64.55427215
128658,0,0.831188546,49.84169811,103.3147854,85.46596585,102.0015355
94240,0,0.829700543,33.96379253,60.59155797,19.58649672,9.221480936
128465,0,0.828815488,41.28782715,59.65152997,36.69330718,22.95502235
118453,0,0.827807373,0.457275716,1.353034575,1.004336588,0.306287524
112828,0,0.825190468,0.026608074,1.015764015,0.274241083,0
88606,0,0.82271721,2.384575405,16.12149597,18.40623549,4.404518706
121703,0,0.822711308,1.239707061,18.93701185,12.88643717,0.795785402
91271,0,0.817998011,3.340987592,44.28288111,79.31757267,40.23208921
88611,0,0.817521151,2.248799568,22.08363084,28.83225681,5.441861961
114360,0,0.816967261,0,1.199918153,1.436668744,0
122351,0,0.81538535,1.193211026,3.568406274,1.83733411,0.396194907
97031,0,0.814317231,41.09848694,80.79608629,106.7336321,55.49407928
90852,0,0.811950482,2.469123814,34.20715104,33.72583756,18.42980317
128657,0,0.810311917,56.54739812,119.0369926,106.9739634,117.3608302
128660,0,0.808745459,43.13573134,91.90109312,66.59001299,81.13070457
120458,0,0.808046288,0.348810029,9.753053933,5.676373477,0.03128609
122572,0,0.807166914,1.630444912,10.70011167,8.532740251,2.907062504
128531,0,0.806844002,34.58280271,57.74325011,55.50532841,36.62471057
90567,0.038682119,0.80608016,0.44825511,23.01346235,145.6162967,104.3587358
120701,0,0.806028548,0.967442144,7.297451089,3.680439089,0
126848,0,0.804962383,1.379335094,5.962455932,5.784932327,5.638890707
91191,0,0.803881923,3.314591052,47.33980211,77.0757942,45.38823216
128935,0,0.803483097,39.00302631,78.53874429,20.41648865,49.36016623
120572,0,0.80098173,0.550866569,9.65126948,4.53079027,0
91350,0,0.797911367,2.924283429,43.1723933,70.3861084,29.85367222
128864,0,0.79479543,32.74474369,104.1777137,54.64387127,67.72882494
88608,0,0.794176319,2.280584717,20.01255061,22.66034621,4.894541205
128305,0,0.790867526,35.09724281,57.71051105,21.87118946,14.11435228
90526,0,0.790504597,2.497070669,25.93724684,31.96353496,7.996193335
128561,0,0.785398736,34.70654295,59.62895788,53.02978756,38.39055868
97054,0,0.785011533,39.75220175,88.95132676,120.6189685,76.92120187
90483,0,0.784872557,2.186591962,24.16398162,38.57722435,6.544146302
91929,0,0.780649024,8.694505687,25.13429432,62.24976876,20.43800087
128230,0,0.779695415,27.97136681,56.88580482,17.66498134,9.120766945
90437,0,0.777690258,2.120601306,25.98972616,36.40478385,6.218501659
122212,0,0.777138869,1.261582129,13.89458928,10.16474685,1.717230231
122188,0,0.771763863,0.875694183,13.07442648,12.43896159,2.542221016
113199,0,0.767843344,0,2.531881716,0.697390425,0
121961,0,0.759522632,1.988368849,18.67618218,7.816757858,1.338950509
91121,0,0.759492696,2.981675357,45.4164516,57.97230425,37.46478874
128654,0,0.757568788,63.25551371,136.7491355,122.7749712,113.2673824
122311,0,0.756307643,0.949866179,11.40949859,10.67692423,2.672710176
128267,0,0.754314119,32.94341411,59.49285055,20.08597323,11.72664891
91931,0,0.752352388,5.913994701,21.62681162,50.45799986,15.65246427
121824,0,0.751994678,1.028027795,14.56747419,8.85730693,1.109523904
90627,0.025388937,0.751856696,0.824657888,23.2732569,137.5464148,98.12970589
128662,0,0.748005238,36.41134325,77.06041344,58.20473117,65.29885439
91435,0,0.747669493,2.338492324,40.07884169,53.8296187,23.08758269
128594,0,0.746562646,35.58744792,65.31413364,52.84589283,43.22135177
128630,0,0.739218249,35.83200581,68.74620978,52.67927772,46.78151332
113321,0,0.738882011,0,3.486862065,0.72696884,0
122566,0,0.738794443,1.462748216,10.60112125,8.092736977,2.780116953
128616,0,0.738174191,50.56386226,90.30783463,68.02015569,78.33735331
128347,0,0.736011822,37.14984429,54.8702776,23.38779124,15.55665829
128430,0,0.729740769,39.68690314,56.13975919,28.50883593,18.9586754
121579,0,0.728102723,0.759750914,15.52628526,9.778100079,0.576467532
91605,0,0.726793499,1.939883264,24.99209688,42.29874131,18.37421367
128936,0,0.726383269,58.12387786,103.5090391,25.57007075,80.2543993
90778,0,0.72562746,2.017288104,26.97411855,25.82227228,14.62691114
90438,0,0.724828895,1.903283664,23.56541978,33.43396746,6.210748899
91687,0,0.724227459,1.8934487,20.20579745,33.49288471,15.78401882
128500,0,0.718527235,35.60637647,52.12712571,41.63273575,24.54098299
123000,0,0.708330326,1.972568481,4.248144806,10.18301058,7.319626481
134420,0,0.708239284,0,0,0.132048124,0.036263004
122061,0,0.705983764,0.811865817,11.02953594,11.35864823,2.014104724
90510,0.033336424,0.702633564,0.355860575,19.37501299,118.2490338,104.3767046
128562,0,0.698733911,29.93743793,54.12380663,56.84659706,34.3437914
128664,0,0.698606906,31.06027461,65.38041392,52.62997158,53.4796316
94027,0,0.697986855,6.810846329,26.82966423,4.961912924,1.139749649
123092,0,0.694716982,3.534590152,3.779925303,9.074074908,5.730836104
91053,0,0.691705776,2.646409548,42.10495562,45.0319978,27.32207098
94445,0.067030064,0.691034793,0.394633658,60.96196391,235.0832771,154.7442407
97040,0,0.690447043,30.72546546,91.83669313,80.22391597,68.0803001
127791,0,0.688343379,0.249509141,0.6892575,0.749344718,0.280061415
128532,0,0.686453162,29.32275864,47.10317327,53.46487363,31.18392457
121837,0,0.681944599,1.876324085,16.313451,7.123244215,0.997240032
121714,0,0.681178346,1.117662722,11.81793239,7.294342321,0.684039819
97032,0,0.680321265,48.01861138,91.08453307,95.50022618,43.4322043
129162,0,0.679457896,1.700268719,27.22490736,40.38824477,5.985777316
91521,0,0.678206122,1.827814516,28.44357496,43.42403954,18.95686885
121971,0,0.677728214,0.775072409,3.449186126,1.850788177,0.413219077
128653,0,0.676113681,65.93631603,123.6746983,104.735123,110.0708494
91766,0,0.670512411,1.858695586,17.60230828,27.81126394,14.20596528
97053,0,0.670470963,32.38784545,115.6614103,93.19188058,95.56186292
113198,0,0.670257406,0,1.9367459,0.57510947,0
128390,0,0.667609096,38.46069346,54.1615292,24.63197208,17.05305196
122687,0,0.665557818,1.441881337,8.755285582,6.804254302,2.48846949
94450,0,0.663859204,1.798014469,25.17470182,29.15163611,7.46946026
90439,0,0.65645244,1.50175885,23.16933638,35.85338462,5.809148932
88535,0,0.6544247,1.685360517,25.91962372,36.06318215,5.412552415
120592,0,0.654111349,0.218921653,3.303286948,1.871948776,0.017290752
92019,0,0.652527788,9.123221319,21.01638784,66.59101169,22.46210859
88538,0,0.649237573,1.644824678,32.6503037,46.74309663,6.88610739
128269,0,0.64539135,26.08023773,47.00988613,17.06491586,8.680417501
128631,0,0.644428096,31.96687366,69.05071232,48.44595355,39.33862522
97055,0,0.643256525,39.82189006,78.62869748,93.69569314,58.60860187
88534,0,0.643201503,1.7162701,19.06785141,23.08114164,4.490193137
91272,0,0.642244988,2.085586712,32.32377788,54.92776273,38.96185773
90933,0,0.641171594,0.296923152,57.06275439,87.92232727,49.40185343
94249,0,0.640481434,17.48033219,35.65908112,13.55649931,5.92114354
128596,0,0.639532484,29.03485347,54.82579609,52.11741145,34.75208047
90565,0.023239109,0.638552944,0.513349092,18.44833355,120.1899446,88.72486413
121699,0,0.634851902,0.815850597,11.97757155,7.762831273,0.763473164
91192,0,0.634462621,2.116435052,35.32501921,52.60597566,32.72349685
121591,0,0.631899134,0.707043458,9.161045756,6.746437476,0.50080285
91351,0,0.630490108,1.937865422,31.15941845,55.27187942,27.6210673
122682,0,0.629149079,1.938497923,10.84825468,7.343435232,2.660695778
90393,0,0.627161372,1.4414903,32.53754419,45.71603379,7.683373026
91688,0,0.620772945,1.519759625,17.65189626,30.37724816,13.60454076
128308,0,0.619160319,28.40960356,51.01407159,18.23739695,10.69308976
122686,0,0.616400183,1.954443631,12.62984384,7.334738653,2.966108476
88531,0,0.616254797,1.66384094,13.84319179,16.66750752,3.660987767
90986,0,0.615722065,2.516177043,41.30429213,36.9132618,21.44227579
120696,0,0.615146402,0.543070531,6.08911665,2.759551711,0
128469,0,0.610203849,32.91667291,48.00319285,30.57001008,18.02980414
91122,0,0.608439183,2.049790015,34.09996417,42.18533291,26.6067178
122107,0,0.60579745,0.804743715,5.508393933,3.059214541,0.54843281
91607,0,0.6034429,1.425900918,22.36540866,34.28300916,16.10273917
91437,0,0.600808468,1.655276521,29.21299103,42.76539764,20.2692531
91771,0,0.599678984,1.532730811,14.51365169,25.43032271,12.37964333
128667,0,0.598407744,28.22645605,58.55734498,49.19542799,43.69994766
94026,0,0.598405527,5.354692919,19.24470032,4.633304539,1.061345007
128695,0,0.598255481,44.1704895,120.6815645,95.20048108,118.5037197
128349,0,0.596195415,29.13910048,48.72234686,19.63517408,11.89295393
128696,0,0.591651495,35.64093751,90.89626224,67.18017304,86.93051852
90394,0,0.591124899,1.127173165,25.58593271,35.06767946,6.344083592
128270,0,0.590992127,20.64821579,38.91253631,17.12955659,6.864644251
114539,0,0.590318852,0.035694848,3.714440513,6.578049552,2.248389589
122093,0,0.589511442,0.998992639,11.16011283,5.844329225,0.934789415
129163,0,0.587344546,1.114190688,28.57258966,34.89093079,5.578887342
122218,0,0.586352973,0.983645326,10.00733645,6.184044451,1.196039717
129159,0,0.583657962,1.094039236,29.94100842,45.41751031,5.235866162
90628,0.031631219,0.573166457,0.463432648,22.18376013,155.1940837,99.32105595
92381,0,0.573089191,12.38930515,14.48337672,93.76116797,13.66861054
128391,0,0.56969936,31.03514075,45.59686451,21.39789605,12.94423098
97030,0,0.569435492,40.87705918,79.06139698,98.6850808,66.75637343
128652,0,0.567445072,51.49646602,89.71941279,75.09459142,81.70932067
122306,0,0.566992579,0.785114044,8.348769973,7.952279971,1.811032316
91054,0,0.566370227,1.89342506,34.8470764,34.25876962,21.7512177
97157,0.116570801,0.564368015,0.488640425,84.2558472,198.3537082,113.5388404
94451,0,0.56399894,1.230052121,23.18424183,25.46732649,7.01896327
128693,0,0.56306163,48.43760119,124.6439073,110.5335102,122.3241949
91523,0,0.557415572,1.372019876,22.30391563,34.78709593,16.82243748
92021,0,0.555688732,6.013300116,17.72812403,50.2648505,15.25591019
90508,0.045922436,0.554205809,0.383475903,21.82515194,143.344293,100.7534234
128919,0,0.553377888,38.23804039,75.47018697,19.74976413,43.57632297
121458,0,0.552116958,0.50896731,10.91660548,6.185011285,0.430537392
128563,0,0.549421136,24.26344817,42.47102976,59.97514703,36.8720599
91852,0,0.549372343,1.479347184,12.92647268,23.13515942,11.03842043
90395,0,0.548503597,0.891729541,22.83417071,31.55077907,5.153435475
128698,0,0.544758156,29.52209,72.48942089,56.93508451,68.2201373
90919,0,0.543800844,2.231685154,37.22981446,31.33809289,18.00590793
94053,0,0.538625238,5.617848801,22.79558296,4.385687916,1.045575743
126847,0,0.535438112,0.291232353,1.555281981,1.387349551,0.998137425
91690,0,0.531363186,1.127259662,14.95882762,25.52872227,11.54998113
122103,0,0.530905757,0.81477088,7.801924198,4.115413472,0.691068413
91770,0,0.530508918,1.064999154,13.50070344,22.30561134,10.25978702
91934,0,0.529861316,2.173405587,14.77461357,32.05911096,10.79466087
128632,0,0.52571532,23.3026399,52.53227584,45.07452591,32.8335419
88456,0,0.525262432,1.051089541,37.15573016,34.90661511,5.177222501
128431,0,0.524658253,32.30298972,46.04896283,24.13020607,14.64313586
128597,0,0.523854517,24.31054236,46.72765051,48.23838492,29.28396211
128689,0,0.523353981,60.71644213,120.1449523,111.167714,121.9184603
91273,0,0.520006841,1.549464659,24.80220114,36.96194623,26.15187084
88454,0,0.517867852,1.167061345,19.55163073,22.62077729,3.678650387
90987,0,0.516346949,1.709542801,38.28186436,28.88606149,18.16220034
91193,0,0.515166901,1.580923675,26.81119322,34.75087928,24.404997
91353,0,0.512738206,1.447843512,23.265568,36.01274199,21.14654105
88458,0,0.51020533,0.915927504,48.99645737,36.22401909,9.431540124
128920,0,0.508857779,47.66277738,89.12601715,21.61056045,63.86752608
91609,0,0.508101849,1.136948117,16.8859195,30.0011598,13.98009126
122055,0,0.506297841,0.645500057,7.760492454,7.566954875,1.437036036
128668,0,0.505940412,22.87477796,54.32890799,44.26029168,36.68034334
128309,0,0.505901217,24.20834796,43.29616745,15.32003198,8.455516606
128503,0,0.504465529,27.12345276,44.50489989,37.16991307,19.67085271
91853,0,0.503438257,1.194341783,10.48924978,19.48446628,9.739973562
94051,0,0.501812117,4.703761277,29.31030574,3.968244186,0.938381057
128700,0,0.50089462,24.76939906,60.94685771,51.01023049,55.84749935
97052,0,0.498289363,27.15928888,115.8533764,76.01023321,74.87476339
91936,0,0.498153386,1.413053357,12.20863048,23.99638888,9.738370116
91439,0,0.49391723,1.293842628,21.66242239,32.00743944,16.4589839
134213,0,0.493721379,0,0,0.103242434,0.043436103
94049,0,0.488145759,4.329095322,17.86857498,3.769353347,0.879749333
114410,0,0.48741716,0.035168704,3.559647855,6.220301361,2.154736085
129160,0,0.48244114,0.862256518,36.82672833,38.33888299,4.4633389
94444,0.044636377,0.480716688,0.274606249,45.60120447,194.4031454,128.3273437
129164,0,0.475568262,0.91704242,28.30847336,30.8544621,5.133687924
128688,0,0.475000209,58.23107599,105.426225,90.75315625,130.0464225
128393,0,0.47464614,24.56361101,39.50602701,18.49092139,10.2551137
128351,0,0.474245832,23.94852015,45.53911179,16.47954027,9.471329038
90626,0.02069087,0.473817039,0.627583111,21.17772413,137.9907593,96.4202028
128533,0,0.471741504,23.15740739,39.03826287,48.16533928,28.25820455
91055,0,0.471397667,1.450903048,31.34020284,26.13213222,17.37800179
90782,0,0.467422763,1.524800102,25.89503702,22.03250882,13.11114535
90920,0,0.466855401,1.497860481,41.53297827,24.57093444,15.61248506
91772,0,0.466225082,0.874213577,10.9902446,19.31912255,8.595160079
91524,0,0.465498902,1.084020137,17.64193127,28.59279078,13.23279598
90346,0,0.461376585,0.752777483,43.73514923,39.90525729,12.87175191
122471,0,0.459807578,0.698081608,2.851655102,1.756516761,0.387117392
91938,0,0.45929863,1.121502595,8.616128926,19.77749195,8.120862162
90561,0.08412566,0.458610054,0.425420544,43.20107691,187.8194957,114.0878034
91692,0,0.457958853,0.952031624,12.19823304,22.98728541,9.719534073
114670,0,0.455741288,0.035520703,3.70219131,6.510200547,2.132802412
88452,0,0.454566751,1.191977119,12.5241748,15.41006741,2.819037591
128702,0,0.454448146,20.80398282,52.39449606,46.56696428,45.63819961
120466,0,0.452855502,0.190990386,2.978363148,1.846193026,0.018782665
97156,0.067789487,0.452395572,0.317812257,75.18508005,180.7801028,106.1511209
92024,0,0.449535198,2.039054061,10.78473775,29.19085778,7.646100125
128670,0,0.449210528,17.35080461,47.91252399,40.45545986,31.09084762
134212,0,0.444288061,0,0,0.114517954,0.03243268
128433,0,0.440596957,26.04220429,38.88127726,21.03771842,11.03440006
90988,0,0.437592783,1.340913985,42.60535404,22.58915976,15.37802071
90868,0.013242787,0.436180125,0.315866056,43.78179653,100.2928748,56.78871987
128731,0,0.435076109,40.17652812,131.795774,83.34102649,106.0477147
92026,0,0.434154269,1.076504152,7.655753749,20.31834775,6.008771829
128729,0,0.433135516,44.18340065,129.9523504,91.10309089,118.3435076
91610,0,0.432091548,0.932254184,13.74780199,26.74901522,10.7825756
91274,0,0.431708799,1.216583222,20.93425263,25.39711235,17.06527413
128634,0,0.430577416,17.23415773,44.52480316,42.64606624,25.72570045
126940,0,0.429892785,50.3057268,89.37395971,72.90765152,83.26047192
91195,0,0.428099244,1.245733789,22.58614291,24.15569546,17.26648454
91939,0,0.427481271,0.788262825,7.341038874,15.49922022,6.941574207
128310,0,0.423152233,20.24082023,35.25372872,13.59914132,6.950505104
