STR,HLBct12,HLBct13,HLBct14,HLBct15,HLBct16,HLBct17,Treect12,Treect13,Treect14,Treect15,Treect16,Treect17,ACPct12,ACPct13,ACPct14,ACPct15,ACPct16,ACPct17,HLB_FRisk
126581,0,0,0,0,0,0,0,0,0,0,0.025149405,0,0,0,0,0.025478295,0,0,0.0506277
96307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050575616,0,0.050575616
50283,0,0,0,0,0,0,0,0,0,0,0.050538766,0,0,0,0,0,0,0,0.050538766
91020,0,0,0,0,0,0,0,0,0,0.03869159,0,0,0,0,0,0,0,0.011754025,0.050445615
37960,0,0,0,0,0,0,0,0,0,0,0,0.050404017,0,0,0,0,0,0,0.050404017
45320,0,0,0,0,0,0,0,0,0,0,0,0.050391796,0,0,0,0,0,0,0.050391796
50511,0,0,0,0,0,0,0,0,0,0,0,0.050379579,0,0,0,0,0,0,0.050379579
152624,0,0,0,0,0,0,0,0,0,0.050367367,0,0,0,0,0,0,0,0,0.050367367
45225,0,0,0,0,0,0,0,0,0,0,0,0.050318567,0,0,0,0,0,0,0.050318567
54769,0,0,0,0,0,0,0,0,0.014667652,0,0.012113293,0.023522735,0,0,0,0,0,0,0.05030368
135308,0,0,0,0,0,0,0,0,0,0,0,0.050257674,0,0,0,0,0,0,0.050257674
51145,0,0,0,0,0,0,0,0,0,0,0.05024551,0,0,0,0,0,0,0,0.05024551
38728,0,0,0,0,0,0,0,0,0,0,0,0.050124125,0,0,0,0,0,0,0.050124125
47871,0,0,0,0,0,0,0,0,0,0,0,0.050099905,0,0,0,0,0,0,0.050099905
134172,0,0,0,0,0,0,0,0,0,0.050075703,0,0,0,0,0,0,0,0,0.050075703
53409,0,0,0,0,0,0,0,0,0,0.05005152,0,0,0,0,0,0,0,0,0.05005152
94421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01591289,0.034138172,0,0.050051062
90176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012546168,0.037451835,0,0.049998003
50139,0,0,0,0,0,0,0,0,0,0,0.034130775,0.015793753,0,0,0,0,0,0,0.049924528
45593,0,0,0,0,0,0,0,0,0,0,0,0.04978674,0,0,0,0,0,0,0.04978674
50143,0,0,0,0,0,0,0,0,0,0,0.037950624,0.011831311,0,0,0,0,0,0,0.049781934
131588,0,0,0,0,0,0,0,0,0,0.036514474,0.013264011,0,0,0,0,0,0,0,0.049778485
54658,0,0,0,0,0,0,0,0,0.018700844,0,0.012071826,0.018996106,0,0,0,0,0,0,0.049768775
49064,0,0,0,0,0,0,0,0,0,0.049750808,0,0,0,0,0,0,0,0,0.049750808
113478,0,0,0,0,0,0,0,0.01845397,0,0.013811544,0,0,0,0,0,0.017457443,0,0,0.049722957
88202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049497714,0,0.049497714
45188,0,0,0,0,0,0,0,0,0,0,0,0.049393765,0,0,0,0,0,0,0.049393765
54659,0,0,0,0,0,0,0,0,0.019644483,0,0.012023334,0.017721459,0,0,0,0,0,0,0.049389276
51236,0,0,0,0,0,0,0,0,0,0,0,0.049381935,0,0,0,0,0,0,0.049381935
127490,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014282518,0,0.035064722,0,0,0.04934724
54657,0,0,0,0,0,0,0,0,0.017397927,0,0.0119261,0.019865872,0,0,0,0,0,0,0.049189899
122752,0,0,0,0,0,0,0,0,0,0.01306113,0,0,0,0,0.023228581,0.012868624,0,0,0.049158334
130246,0,0,0,0,0,0,0,0.014897296,0,0.015863547,0,0.018367248,0,0,0,0,0,0,0.04912809
53814,0,0,0,0,0,0,0,0,0,0.049064222,0,0,0,0,0,0,0,0,0.049064222
45737,0,0,0,0,0,0,0,0,0,0,0,0.048970715,0,0,0,0,0,0,0.048970715
134229,0,0,0,0,0,0,0,0,0,0.014945298,0.021516811,0.012502276,0,0,0,0,0,0,0.048964385
51289,0,0,0,0,0,0,0,0,0,0,0.048912419,0,0,0,0,0,0,0,0.048912419
92051,0,0,0,0,0,0,0,0,0,0.020526083,0,0,0,0,0,0,0.028381132,0,0.048907215
112776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048761368,0,0,0.048761368
46038,0,0,0,0,0,0,0,0,0,0,0,0.048553453,0,0,0,0,0,0,0.048553453
50117,0,0,0,0,0,0,0,0,0,0,0.013488043,0.035064917,0,0,0,0,0,0,0.04855296
50121,0,0,0,0,0,0,0,0,0,0,0.01573379,0.032747808,0,0,0,0,0,0,0.048481598
50130,0,0,0,0,0,0,0,0,0,0,0.030062402,0.018412935,0,0,0,0,0,0,0.048475338
134428,0,0,0,0,0,0,0,0,0,0.019778999,0.016952343,0.011716847,0,0,0,0,0,0,0.048448189
91568,0,0,0,0,0,0,0,0,0,0.030761433,0,0,0,0,0,0,0.017555141,0,0.048316574
130455,0,0,0,0,0,0,0,0.01262947,0,0.021591416,0,0.014080432,0,0,0,0,0,0,0.048301318
88372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048098799,0,0.048098799
54077,0,0,0,0,0,0,0,0,0,0.048096486,0,0,0,0,0,0,0,0,0.048096486
51089,0,0,0,0,0,0,0,0,0,0,0,0.048051169,0,0,0,0,0,0,0.048051169
47868,0,0,0,0,0,0,0,0,0,0,0,0.047949457,0,0,0,0,0,0,0.047949457
49048,0,0,0,0,0,0,0,0,0,0.019537933,0,0.028332714,0,0,0,0,0,0,0.047870647
48277,0,0,0,0,0,0,0,0,0,0.021026933,0,0.026766986,0,0,0,0,0,0,0.047793919
50123,0,0,0,0,0,0,0,0,0,0,0.018500007,0.029149024,0,0,0,0,0,0,0.047649032
142804,0,0,0,0,0,0,0,0,0,0,0.024032735,0.023515576,0,0,0,0,0,0,0.047548311
133738,0,0,0,0,0,0,0,0,0,0.047477009,0,0,0,0,0,0,0,0,0.047477009
114996,0,0,0,0,0,0,0,0.014561562,0,0.017464077,0,0,0,0,0,0.015428568,0,0,0.047454206
50127,0,0,0,0,0,0,0,0,0,0,0.025757729,0.021588299,0,0,0,0,0,0,0.047346028
38173,0,0,0,0,0,0,0,0,0,0,0,0.047291157,0,0,0,0,0,0,0.047291157
141071,0,0,0,0,0,0,0,0,0,0,0.015756233,0.031497692,0,0,0,0,0,0,0.047253925
96206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047247053,0,0.047247053
153059,0,0,0,0,0,0,0,0,0,0.047159042,0,0,0,0,0,0,0,0,0.047159042
156490,0,0,0,0,0,0,0,0,0,0,0.019062178,0.028045757,0,0,0,0,0,0,0.047107936
50125,0,0,0,0,0,0,0,0,0,0,0.021868578,0.025211732,0,0,0,0,0,0,0.04708031
50108,0,0,0,0,0,0,0,0,0,0,0.011736574,0.0353049,0,0,0,0,0,0,0.047041474
134230,0,0,0,0,0,0,0,0,0,0.012626853,0.020746275,0.013561148,0,0,0,0,0,0,0.046934277
92048,0,0,0,0,0,0,0,0,0,0.022015755,0,0,0,0,0,0,0.024910319,0,0.046926074
141508,0,0,0,0,0,0,0,0,0,0,0.020890274,0.026021061,0,0,0,0,0,0,0.046911335
45569,0,0,0,0,0,0,0,0,0,0,0,0.046874818,0,0,0,0,0,0,0.046874818
38787,0,0,0,0,0,0,0,0,0,0,0,0.046853069,0,0,0,0,0,0,0.046853069
37964,0,0,0,0,0,0,0,0,0,0,0,0.046766233,0,0,0,0,0,0,0.046766233
45704,0,0,0,0,0,0,0,0,0,0,0,0.046690464,0,0,0,0,0,0,0.046690464
138305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046613855,0,0.046613855
38795,0,0,0,0,0,0,0,0,0,0,0,0.046593336,0,0,0,0,0,0,0.046593336
133735,0,0,0,0,0,0,0,0,0,0.046561032,0,0,0,0,0,0,0,0,0.046561032
133951,0,0,0,0,0,0,0,0,0,0.046330479,0,0,0,0,0,0,0,0,0.046330479
50231,0,0,0,0,0,0,0,0,0,0,0,0.046303892,0,0,0,0,0,0,0.046303892
91655,0,0,0,0,0,0,0,0,0,0.028262929,0,0,0,0,0,0,0.017924892,0,0.046187821
130095,0,0,0,0,0,0,0,0.014543452,0,0.012581202,0,0.019051989,0,0,0,0,0,0,0.046176644
141726,0,0,0,0,0,0,0,0,0,0,0.020793118,0.025360611,0,0,0,0,0,0,0.046153729
133953,0,0,0,0,0,0,0,0,0,0.046097537,0,0,0,0,0,0,0,0,0.046097537
45482,0,0,0,0,0,0,0,0,0,0,0,0.046091346,0,0,0,0,0,0,0.046091346
129883,0,0,0,0,0,0,0,0.014282518,0.011713372,0,0,0.020083004,0,0,0,0,0,0,0.046078894
90144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04593906,0,0.04593906
156283,0,0,0,0,0,0,0,0,0,0,0.017771397,0.028154623,0,0,0,0,0,0,0.04592602
88939,0,0,0,0,0,0,0,0,0,0,0.016390329,0,0,0,0,0,0.013674992,0.015850304,0.045915625
132022,0,0,0,0,0,0,0,0,0,0,0.045901392,0,0,0,0,0,0,0,0.045901392
90175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045842401,0,0.045842401
92181,0,0,0,0,0,0,0,0,0.01366904,0,0,0,0,0,0,0,0,0.032112248,0.045781288
134437,0,0,0,0,0,0,0,0,0,0.013958008,0.017308177,0.014507343,0,0,0,0,0,0,0.045773528
50844,0,0,0,0,0,0,0,0,0,0,0.045660498,0,0,0,0,0,0,0,0.045660498
90763,0,0,0,0,0,0,0,0,0,0,0.015336716,0,0,0,0,0.016935494,0,0.013322304,0.045594514
126613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012022126,0,0.033551036,0,0,0.045573162
37959,0,0,0,0,0,0,0,0,0,0,0,0.04544232,0,0,0,0,0,0,0.04544232
46171,0,0,0,0,0,0,0,0,0,0,0,0.045369966,0,0,0,0,0,0,0.045369966
130241,0,0,0,0,0,0,0,0.013076344,0,0.016795441,0,0.015448496,0,0,0,0,0,0,0.045320281
113250,0,0,0,0,0,0,0,0.01221054,0,0,0,0,0,0,0,0.03308902,0,0,0.045299561
96370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045195019,0,0.045195019
51538,0,0,0,0,0,0,0,0,0,0,0.012667511,0.032438694,0,0,0,0,0,0,0.045106205
51545,0,0,0,0,0,0,0,0,0,0,0.014596235,0.030416881,0,0,0,0,0,0,0.045013116
91225,0,0,0,0,0,0,0,0,0,0.033229402,0,0,0,0,0,0,0.011706425,0,0.044935827
48394,0,0,0,0,0,0,0,0,0,0,0,0.044797741,0,0,0,0,0,0,0.044797741
134444,0,0,0,0,0,0,0,0,0,0.011945205,0.01684748,0.015985456,0,0,0,0,0,0,0.044778141
134425,0,0,0,0,0,0,0,0,0,0.029631189,0.015125805,0,0,0,0,0,0,0,0.044756995
91301,0,0,0,0,0,0,0,0,0,0.032098991,0,0,0,0,0,0,0.01265306,0,0.044752051
126624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012053604,0,0.03259891,0,0,0.044652514
88286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044522593,0,0.044522593
47873,0,0,0,0,0,0,0,0,0,0,0,0.044455956,0,0,0,0,0,0,0.044455956
153937,0,0,0,0,0,0,0,0,0,0.044396076,0,0,0,0,0,0,0,0,0.044396076
89531,0,0,0,0,0,0,0,0,0.019641808,0,0,0,0,0,0,0,0.01195358,0.012773421,0.044368809
92045,0,0,0,0,0,0,0,0,0,0.023277779,0,0,0,0,0,0,0.021041874,0,0.044319653
79131,0,0,0,0,0,0,0,0,0.030916011,0,0,0.013383888,0,0,0,0,0,0,0.044299899
135076,0,0,0,0,0,0,0,0,0,0,0,0.044286633,0,0,0,0,0,0,0.044286633
51548,0,0,0,0,0,0,0,0,0,0,0.016874643,0.02736422,0,0,0,0,0,0,0.044238863
49420,0,0,0,0,0,0,0,0,0,0.028463749,0,0.015737527,0,0,0,0,0,0,0.044201276
134658,0,0,0,0,0,0,0,0,0,0.012871322,0.014319328,0.016941809,0,0,0,0,0,0,0.044132459
45859,0,0,0,0,0,0,0,0,0,0,0,0.044098613,0,0,0,0,0,0,0.044098613
38612,0,0,0,0,0,0,0,0,0,0,0,0.043921669,0,0,0,0,0,0,0.043921669
154360,0,0,0,0,0,0,0,0,0,0.043921669,0,0,0,0,0,0,0,0,0.043921669
114470,0,0,0,0,0,0,0,0.014187209,0,0.014905849,0,0,0,0,0,0.014788508,0,0,0.043881567
115129,0,0,0,0,0,0,0,0.013369525,0,0.016253544,0,0,0,0,0,0.014144656,0,0,0.043767725
122853,0,0,0,0,0,0,0,0,0,0.011793736,0,0,0,0,0.019757376,0.012167301,0,0,0.043718413
51572,0,0,0,0,0,0,0,0,0,0,0.028332714,0.015361842,0,0,0,0,0,0,0.043694556
91403,0,0,0,0,0,0,0,0,0,0.030209517,0,0,0,0,0,0,0.01347786,0,0.043687377
51578,0,0,0,0,0,0,0,0,0,0,0.030238803,0.013383888,0,0,0,0,0,0,0.043622691
47996,0,0,0,0,0,0,0,0,0,0,0,0.043619597,0,0,0,0,0,0,0.043619597
126629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043613065,0,0,0.043613065
48258,0,0,0,0,0,0,0,0,0,0,0,0.043600223,0,0,0,0,0,0,0.043600223
90390,0,0,0,0,0,0,0,0,0.043571188,0,0,0,0,0,0,0,0,0,0.043571188
51554,0,0,0,0,0,0,0,0,0,0,0.019508795,0.023940361,0,0,0,0,0,0,0.043449156
131852,0,0,0,0,0,0,0,0,0,0,0.015455753,0.02798379,0,0,0,0,0,0,0.043439543
89532,0,0,0,0,0,0,0,0,0.018968264,0,0,0,0,0,0,0,0.011891597,0.012573403,0.043433264
90639,0,0,0,0,0,0,0,0,0,0,0.012215498,0,0,0,0,0.012037848,0.019177416,0,0.043430762
48685,0,0,0,0,0,0,0,0,0,0.02996159,0,0.013418461,0,0,0,0,0,0,0.043380051
50287,0,0,0,0,0,0,0,0,0,0,0.043349618,0,0,0,0,0,0,0,0.043349618
51564,0,0,0,0,0,0,0,0,0,0,0.025600968,0.0177464,0,0,0,0,0,0,0.043347368
88934,0,0,0,0,0,0,0,0,0,0,0.015277753,0,0,0,0,0,0.013228668,0.014839342,0.043345763
154368,0,0,0,0,0,0,0,0,0,0.043330437,0,0,0,0,0,0,0,0,0.043330437
134015,0,0,0,0,0,0,0,0,0,0.015702085,0.027492697,0,0,0,0,0,0,0,0.043194782
51557,0,0,0,0,0,0,0,0,0,0,0.022480335,0.020667613,0,0,0,0,0,0,0.043147948
91705,0,0,0,0,0,0,0,0,0,0.018953105,0,0,0,0,0,0,0,0.024183621,0.043136725
90335,0,0,0,0,0,0,0,0,0.043063324,0,0,0,0,0,0,0,0,0,0.043063324
134221,0,0,0,0,0,0,0,0,0,0.022018973,0.020905058,0,0,0,0,0,0,0,0.042924031
130091,0,0,0,0,0,0,0,0.013072192,0,0.013363787,0,0.016336583,0,0,0,0,0,0,0.042772562
50988,0,0,0,0,0,0,0,0,0,0,0.042751898,0,0,0,0,0,0,0,0.042751898
45843,0,0,0,0,0,0,0,0,0,0,0,0.042742517,0,0,0,0,0,0,0.042742517
138307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042659871,0,0.042659871
114336,0,0,0,0,0,0,0,0.013961086,0,0.014217279,0,0,0,0,0,0.014471379,0,0,0.042649744
51382,0,0,0,0,0,0,0,0,0,0,0,0.042462631,0,0,0,0,0,0,0.042462631
53275,0,0,0,0,0,0,0,0,0,0.042296112,0,0,0,0,0,0,0,0,0.042296112
48146,0,0,0,0,0,0,0,0,0,0.01693339,0,0.025300084,0,0,0,0,0,0,0.042233473
45050,0,0,0,0,0,0,0,0,0,0,0,0.042204054,0,0,0,0,0,0,0.042204054
143020,0,0,0,0,0,0,0,0,0,0,0.022012539,0.020052541,0,0,0,0,0,0,0.04206508
49684,0,0,0,0,0,0,0,0,0,0.042057431,0,0,0,0,0,0,0,0,0.042057431
38072,0,0,0,0,0,0,0,0,0,0,0,0.042030031,0,0,0,0,0,0,0.042030031
50791,0,0,0,0,0,0,0,0,0,0,0,0.041911626,0,0,0,0,0,0,0.041911626
126628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041839431,0,0,0.041839431
141041,0,0,0,0,0,0,0,0,0,0,0.022510313,0.019205757,0,0,0,0,0,0,0.04171607
47867,0,0,0,0,0,0,0,0,0,0,0,0.041318687,0,0,0,0,0,0,0.041318687
45228,0,0,0,0,0,0,0,0,0,0,0,0.041080002,0,0,0,0,0,0,0.041080002
88534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041070913,0,0.041070913
49047,0,0,0,0,0,0,0,0,0,0.015937655,0,0.025076165,0,0,0,0,0,0,0.04101382
59994,0,0,0,0,0,0,0,0,0,0.041009706,0,0,0,0,0,0,0,0,0.041009706
134639,0,0,0,0,0,0,0,0,0,0.028962699,0.011999206,0,0,0,0,0,0,0,0.040961905
50369,0,0,0,0,0,0,0,0,0,0,0,0.040860968,0,0,0,0,0,0,0.040860968
45059,0,0,0,0,0,0,0,0,0,0,0,0.040843527,0,0,0,0,0,0,0.040843527
91085,0,0,0,0,0,0,0,0,0,0.040796007,0,0,0,0,0,0,0,0,0.040796007
143023,0,0,0,0,0,0,0,0,0,0,0.021006044,0.019757376,0,0,0,0,0,0,0.04076342
122257,0,0,0,0,0,0,0,0,0,0.014264967,0,0,0,0,0.026305916,0,0,0,0.040570883
53945,0,0,0,0,0,0,0,0,0,0.040557463,0,0,0,0,0,0,0,0,0.040557463
90892,0,0,0,0,0,0,0,0,0,0.028106209,0,0,0,0,0,0,0,0.012448398,0.040554607
50649,0,0,0,0,0,0,0,0,0,0,0,0.040523008,0,0,0,0,0,0,0.040523008
96576,0,0,0,0,0,0,0,0,0.01387379,0,0,0,0,0,0,0,0,0.026613725,0.040487515
122136,0,0,0,0,0,0,0,0,0,0.014505705,0,0,0,0,0.02597477,0,0,0,0.040480475
88454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040453589,0,0.040453589
139839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040403452,0,0.040403452
88608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040377675,0,0.040377675
51428,0,0,0,0,0,0,0,0,0,0,0.040368541,0,0,0,0,0,0,0,0.040368541
49997,0,0,0,0,0,0,0,0,0,0,0.026203302,0.014071073,0,0,0,0,0,0,0.040274375
45043,0,0,0,0,0,0,0,0,0,0,0,0.04025757,0,0,0,0,0,0,0.04025757
54076,0,0,0,0,0,0,0,0,0,0.040249054,0,0,0,0,0,0,0,0,0.040249054
134426,0,0,0,0,0,0,0,0,0,0.024062417,0.016177047,0,0,0,0,0,0,0,0.040239463
50000,0,0,0,0,0,0,0,0,0,0,0.027804107,0.012396165,0,0,0,0,0,0,0.040200272
113001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040070887,0,0,0.040070887
37961,0,0,0,0,0,0,0,0,0,0,0,0.040045538,0,0,0,0,0,0,0.040045538
38786,0,0,0,0,0,0,0,0,0,0,0,0.039969647,0,0,0,0,0,0,0.039969647
50941,0,0,0,0,0,0,0,0,0,0,0,0.039944401,0,0,0,0,0,0,0.039944401
45358,0,0,0,0,0,0,0,0,0,0,0,0.039902381,0,0,0,0,0,0,0.039902381
49993,0,0,0,0,0,0,0,0,0,0,0.023848558,0.01603349,0,0,0,0,0,0,0.039882048
90635,0,0,0,0,0,0,0,0,0,0,0.011761017,0,0,0,0,0.012035427,0.01603349,0,0.039829934
126621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039780025,0,0,0.039780025
112644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039760047,0,0,0.039760047
90840,0,0,0,0,0,0,0,0,0,0.026171581,0,0,0,0,0,0,0,0.013456079,0.03962766
154372,0,0,0,0,0,0,0,0,0,0.039601931,0,0,0,0,0,0,0,0,0.039601931
91864,0,0,0,0,0,0,0,0,0.015340301,0,0,0,0,0,0,0,0.012170997,0.01208278,0.039594078
122387,0,0,0,0,0,0,0,0,0,0.013850965,0,0,0,0,0.025737014,0,0,0,0.039587979
51290,0,0,0,0,0,0,0,0,0,0,0.039585346,0,0,0,0,0,0,0,0.039585346
91657,0,0,0,0,0,0,0,0,0,0.024958411,0,0,0,0,0,0,0.014566507,0,0.039524918
49991,0,0,0,0,0,0,0,0,0,0,0.021180144,0.018271661,0,0,0,0,0,0,0.039451805
50228,0,0,0,0,0,0,0,0,0,0,0,0.039411878,0,0,0,0,0,0,0.039411878
134020,0,0,0,0,0,0,0,0,0,0.013143071,0.026233164,0,0,0,0,0,0,0,0.039376235
156491,0,0,0,0,0,0,0,0,0,0,0.015633436,0.023648501,0,0,0,0,0,0,0.039281937
49989,0,0,0,0,0,0,0,0,0,0,0.01858041,0.020647298,0,0,0,0,0,0,0.039227709
45177,0,0,0,0,0,0,0,0,0,0,0,0.039206958,0,0,0,0,0,0,0.039206958
49987,0,0,0,0,0,0,0,0,0,0,0.016161427,0.023043844,0,0,0,0,0,0,0.03920527
122005,0,0,0,0,0,0,0,0,0,0.014497521,0,0,0,0,0.024695804,0,0,0,0.039193324
138088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039167144,0,0.039167144
38065,0,0,0,0,0,0,0,0,0,0,0,0.039149888,0,0,0,0,0,0,0.039149888
48134,0,0,0,0,0,0,0,0,0,0,0,0.039141746,0,0,0,0,0,0,0.039141746
112915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039141746,0,0,0.039141746
49981,0,0,0,0,0,0,0,0,0,0,0.014057054,0.025068227,0,0,0,0,0,0,0.039125281
38724,0,0,0,0,0,0,0,0,0,0,0,0.039011844,0,0,0,0,0,0,0.039011844
92123,0,0,0,0,0,0,0,0,0,0.020860755,0,0,0,0,0,0,0.018125083,0,0.038985838
90145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038883576,0,0.038883576
88369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038818942,0,0.038818942
153489,0,0,0,0,0,0,0,0,0,0.038818288,0,0,0,0,0,0,0,0,0.038818288
152841,0,0,0,0,0,0,0,0,0,0.038730091,0,0,0,0,0,0,0,0,0.038730091
51233,0,0,0,0,0,0,0,0,0,0,0,0.038722089,0,0,0,0,0,0,0.038722089
134385,0,0,0,0,0,0,0,0,0,0.03871409,0,0,0,0,0,0,0,0,0.03871409
90781,0,0,0,0,0,0,0,0,0,0.024293446,0,0,0,0,0,0,0,0.014390177,0.038683623
38390,0,0,0,0,0,0,0,0,0,0,0,0.038570557,0,0,0,0,0,0,0.038570557
156282,0,0,0,0,0,0,0,0,0,0,0.014798652,0.02372633,0,0,0,0,0,0,0.038524982
112507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03850704,0,0,0.03850704
113131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038491186,0,0,0.038491186
37958,0,0,0,0,0,0,0,0,0,0,0,0.038483264,0,0,0,0,0,0,0.038483264
77430,0,0,0,0,0,0,0,0,0,0,0,0.038278194,0,0,0,0,0,0,0.038278194
49686,0,0,0,0,0,0,0,0,0,0.038059311,0,0,0,0,0,0,0,0,0.038059311
153284,0,0,0,0,0,0,0,0,0,0.037997143,0,0,0,0,0,0,0,0,0.037997143
96278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037981626,0,0.037981626
90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037960097,0,0.037960097
134621,0,0,0,0,0,0,0,0,0,0.037850147,0,0,0,0,0,0,0,0,0.037850147
38278,0,0,0,0,0,0,0,0,0,0,0,0.037773148,0,0,0,0,0,0,0.037773148
53547,0,0,0,0,0,0,0,0,0,0.037658122,0,0,0,0,0,0,0,0,0.037658122
90333,0,0,0,0,0,0,0,0,0.025384887,0,0,0,0,0,0,0,0.012208063,0,0.03759295
53682,0,0,0,0,0,0,0,0,0,0.037505629,0,0,0,0,0,0,0,0,0.037505629
138085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037504384,0,0.037504384
46176,0,0,0,0,0,0,0,0,0,0,0,0.037460075,0,0,0,0,0,0,0.037460075
139365,0,0,0,0,0,0,0,0,0,0,0.02046019,0.016948128,0,0,0,0,0,0,0.037408318
87978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037407941,0,0.037407941
96252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037361679,0,0.037361679
115110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037354128,0,0,0.037354128
51150,0,0,0,0,0,0,0,0,0,0,0.037233635,0,0,0,0,0,0,0,0.037233635
141509,0,0,0,0,0,0,0,0,0,0,0.01684748,0.020380433,0,0,0,0,0,0,0.037227913
137165,0,0,0,0,0,0,0,0,0.037166133,0,0,0,0,0,0,0,0,0,0.037166133
46043,0,0,0,0,0,0,0,0,0,0,0,0.037113767,0,0,0,0,0,0,0.037113767
77421,0,0,0,0,0,0,0,0,0,0,0,0.037106296,0,0,0,0,0,0,0.037106296
114475,0,0,0,0,0,0,0,0.01196436,0,0.012544874,0,0,0,0,0,0.012420327,0,0,0.036929561
153716,0,0,0,0,0,0,0,0,0,0.036912894,0,0,0,0,0,0,0,0,0.036912894
51378,0,0,0,0,0,0,0,0,0,0,0,0.036905488,0,0,0,0,0,0,0.036905488
90296,0,0,0,0,0,0,0,0,0.036890683,0,0,0,0,0,0,0,0,0,0.036890683
77433,0,0,0,0,0,0,0,0,0,0,0,0.036846326,0,0,0,0,0,0,0.036846326
45064,0,0,0,0,0,0,0,0,0,0,0,0.036816802,0,0,0,0,0,0,0.036816802
38502,0,0,0,0,0,0,0,0,0,0,0,0.036699086,0,0,0,0,0,0,0.036699086
49677,0,0,0,0,0,0,0,0,0,0.036669751,0,0,0,0,0,0,0,0,0.036669751
50507,0,0,0,0,0,0,0,0,0,0,0,0.036669751,0,0,0,0,0,0,0.036669751
132033,0,0,0,0,0,0,0,0,0,0,0.036574675,0,0,0,0,0,0,0,0.036574675
51682,0,0,0,0,0,0,0,0,0,0,0.013012911,0.023519155,0,0,0,0,0,0,0.036532066
96371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036509086,0,0.036509086
51683,0,0,0,0,0,0,0,0,0,0,0.014732917,0.021770288,0,0,0,0,0,0,0.036503205
134023,0,0,0,0,0,0,0,0,0,0,0.024088437,0.012336724,0,0,0,0,0,0,0.036425161
88281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036412892,0,0.036412892
96575,0,0,0,0,0,0,0,0,0,0.020417401,0,0,0,0,0,0,0.015979708,0,0.036397109
116176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036373842,0,0,0.036373842
51686,0,0,0,0,0,0,0,0,0,0,0.016630654,0.019684682,0,0,0,0,0,0,0.036315336
96308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036248612,0,0.036248612
113555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036198312,0,0,0.036198312
50145,0,0,0,0,0,0,0,0,0,0,0.03617679,0,0,0,0,0,0,0,0.03617679
47735,0,0,0,0,0,0,0,0,0,0,0,0.036155288,0,0,0,0,0,0,0.036155288
154154,0,0,0,0,0,0,0,0,0,0.036148125,0,0,0,0,0,0,0,0,0.036148125
51689,0,0,0,0,0,0,0,0,0,0,0.018619597,0.017501742,0,0,0,0,0,0,0.036121339
114341,0,0,0,0,0,0,0,0.011818373,0,0.012081562,0,0,0,0,0,0.012215498,0,0,0.036115432
